# 
# Header Description:
# 
# Version: v2.0.0.1 Platform: 10 Manufacturer: Google Model: Pixel 3
# 
# Raw,ElapsedRealtimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,CarrierFrequencyHz
# 
# Fix,Provider,Latitude,Longitude,Altitude,Speed,Accuracy,(UTC)TimeInMs
# 
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
Raw,677093817,3850034094000000,,,-1261204177561343196,-0.27285003662109375,1001.1623380705714,10.704531059771899,7.970788101463881,5350,14,0.0,207,82593590843333,21,26.8,107.89787292480469,0.4657000005245209,16,0.0,0.0,1.59806246E9,,,,0,,3,0.0,1.59806246E9
Raw,677093817,3850034094000000,,,-1261204177561343196,-0.27285003662109375,1001.1623380705714,10.704531059771899,7.970788101463881,5350,13,0.0,207,82593582837378,19,27.4,644.9942016601562,0.39670002460479736,16,0.0,0.0,1.60087501E9,,,,0,,3,0.0,1.60087501E9
Raw,677093817,3850034094000000,,,-1261204177561343196,-0.27285003662109375,1001.1623380705714,10.704531059771899,7.970788101463881,5350,15,0.0,207,82593584074853,14,30.2,-501.5780944824219,0.2994999885559082,16,0.0,0.0,1.602E9,,,,0,,3,0.0,1.602E9
Raw,677093817,3850034094000000,,,-1261204177561343196,-0.27285003662109375,1001.1623380705714,10.704531059771899,7.970788101463881,5350,5,0.0,207,82593580978059,6,38.4,-717.63623046875,0.2549000084400177,16,0.0,0.0,1.60256256E9,,,,0,,3,0.0,1.60256256E9
Raw,677093817,3850034094000000,,,-1261204177561343196,-0.27285003662109375,1001.1623380705714,10.704531059771899,7.970788101463881,5350,3,0.0,207,82593586655586,19,27.7,581.003662109375,0.372700035572052,16,0.0,0.0,1.60481254E9,,,,0,,3,0.0,1.60481254E9
Raw,677093817,3850034094000000,,,-1261204177561343196,-0.27285003662109375,1001.1623380705714,10.704531059771899,7.970788101463881,5350,4,0.0,207,82593591113187,11,33.5,-148.06591796875,0.2597000002861023,16,0.0,0.0,1.60537498E9,,,,0,,3,0.0,1.60537498E9
Raw,677093817,3850034094000000,,,-1261204177561343196,-0.27285003662109375,1001.1623380705714,10.704531059771899,7.970788101463881,5350,4,0.0,15,417411585094963,11,33.2,295.4681396484375,0.050700001418590546,16,0.0,0.0,1.57542003E9,,,,0,,1,0.0,1.57542003E9
Raw,677093817,3850034094000000,,,-1261204177561343196,-0.27285003662109375,1001.1623380705714,10.704531059771899,7.970788101463881,5350,7,0.0,15,417411583225547,8,36.7,-239.99693298339844,0.06499999761581421,16,0.0,0.0,1.57542003E9,,,,0,,1,0.0,1.57542003E9
Raw,677093817,3850034094000000,,,-1261204177561343196,-0.27285003662109375,1001.1623380705714,10.704531059771899,7.970788101463881,5350,8,0.0,15,417411576061203,17,28.1,-501.0168762207031,0.12139999866485596,16,0.0,0.0,1.57542003E9,,,,0,,1,0.0,1.57542003E9
Raw,677093817,3850034094000000,,,-1261204177561343196,-0.27285003662109375,1001.1623380705714,10.704531059771899,7.970788101463881,5350,9,0.0,15,417411587712984,6,39.4,-67.55854034423828,0.03240000084042549,16,0.0,0.0,1.57542003E9,,,,0,,1,0.0,1.57542003E9
