# 
# Header Description:
# 
# Version: v2.0.0.1 Platform: 10 Manufacturer: Google Model: Pixel 3
# 
# Raw,ElapsedRealtimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,CarrierFrequencyHz
# 
# Fix,Provider,Latitude,Longitude,Altitude,Speed,Accuracy,(UTC)TimeInMs
# 
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
Raw,686560837,3859500987000000,,,-1261204177461509552,0.7431049346923828,29.364087822614238,-43.1075707213453,13.711205741271785,5689,14,0.0,207,5660371874640,17,28.1,476.2115173339844,0.24980001151561737,16,0.0,0.0,1.59806246E9,,,,0,,3,2.18,1.59806246E9
Raw,686560838,3859500987000000,,,-1261204177461509552,0.7431049346923828,29.364087822614238,-43.1075707213453,13.711205741271785,5689,6,0.0,207,5660377661632,35,22.5,-273.987548828125,1.0119999647140503,16,0.0,0.0,1.59975002E9,,,,0,,3,2.18,1.59975002E9
Raw,686560839,3859500987000000,,,-1261204177461509552,0.7431049346923828,29.364087822614238,-43.1075707213453,13.711205741271785,5689,18,0.0,207,5660370641380,16,29.1,-795.1209106445312,0.24169999361038208,16,0.0,0.0,1.60031245E9,,,,0,,3,2.18,1.60031245E9
Raw,686560839,3859500987000000,,,-1261204177461509552,0.7431049346923828,29.364087822614238,-43.1075707213453,13.711205741271785,5689,16,0.0,207,5660377637200,17,28.7,-346.89239501953125,0.2587999999523163,16,0.0,0.0,1.60143744E9,,,,0,,3,2.18,1.60143744E9
Raw,686560839,3859500987000000,,,-1261204177461509552,0.7431049346923828,29.364087822614238,-43.1075707213453,13.711205741271785,5689,15,0.0,207,5660381249853,88,17.5,149.44711303710938,3.618000030517578,16,0.0,0.0,1.602E9,,,,0,,3,2.18,1.602E9
Raw,686560839,3859500987000000,,,-1261204177461509552,0.7431049346923828,29.364087822614238,-43.1075707213453,13.711205741271785,5689,5,0.0,207,5660379445395,70,18.4,530.1209106445312,2.7750000953674316,16,0.0,0.0,1.60256256E9,,,,0,,3,2.18,1.60256256E9
Raw,686560839,3859500987000000,,,-1261204177461509552,0.7431049346923828,29.364087822614238,-43.1075707213453,13.711205741271785,5689,17,0.0,207,5660376930095,10,34.4,-433.2938232421875,0.24610000848770142,16,0.0,0.0,1.60424998E9,,,,0,,3,2.18,1.60424998E9
Raw,686560839,3859500987000000,,,-1261204177461509552,0.7431049346923828,29.364087822614238,-43.1075707213453,13.711205741271785,5689,4,0.0,207,5660369023447,27,24.3,827.037841796875,0.8799999952316284,16,0.0,0.0,1.60537498E9,,,,0,,3,2.18,1.60537498E9
Raw,686560839,3859500987000000,,,-1261204177461509552,0.7431049346923828,29.364087822614238,-43.1075707213453,13.711205741271785,5689,1,0.0,15,426878363200584,75,25.7,-510.1107482910156,5.081000328063965,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.9,1.57542003E9
Raw,686560839,3859500987000000,,,-1261204177461509552,0.7431049346923828,29.364087822614238,-43.1075707213453,13.711205741271785,5689,5,0.0,15,426878368147890,9,35.6,317.97882080078125,0.03360000252723694,16,0.0,0.0,1.57542003E9,,,,0,,1,-0.9,1.57542003E9
